date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20131202,255,205,283,3.1,140,153,12,5
20131203,153,117,178,1.8,92,86,35,4
20131204,230,180,246,3.0,102,111,18,5
20131205,108,81,131,1.6,62,74,35,3
20131206,207,157,217,2.2,85,92,16,5
20131207,427,390,480,5.6,144,98,9,6
20131208,338,288,407,3.2,94,54,11,6
20131209,56,23,61,0.5,34,25,33,2
20131210,115,87,171,1.6,54,59,33,3
20131211,65,44,81,1.1,50,54,35,2
20131212,71,42,92,0.7,41,39,43,2
20131213,88,65,107,1.3,57,70,33,2
20131214,120,91,136,1.7,73,73,28,3
20131215,151,116,168,2.6,86,78,17,4
20131216,332,282,357,5.3,135,101,10,6
20131217,250,200,258,3.8,94,136,9,5
20131218,81,59,86,0.9,51,48,21,2
20131219,90,67,95,1.1,56,55,24,2
20131220,90,67,103,1.3,62,50,35,2
20131221,113,86,114,1.3,82,66,23,3
20131222,362,312,360,3.4,116,143,9,6
20131223,317,267,323,3.4,131,126,19,6
20131224,374,324,391,5.1,151,149,11,6
20131225,421,382,488,4.6,135,95,22,6
20131226,54,13,58,0.3,24,13,48,2
20131227,52,30,55,0.7,53,34,31,2
20131228,53,38,56,0.6,46,33,39,2
20131229,152,116,166,1.9,75,95,30,4
20131230,101,76,146,1.4,72,67,35,3
20131231,141,108,215,2.1,70,69,41,3
20140101,153,117,207,2.1,73,83,42,4
20140102,203,153,223,3.0,84,100,27,5
20140103,102,77,143,1.2,57,46,31,3
20140104,136,104,136,1.7,70,85,23,3
20140105,172,130,165,1.8,71,68,54,4
20140106,189,142,173,1.8,64,59,39,4
20140107,166,126,162,1.6,63,50,55,4
20140108,51,25,52,0.5,38,25,52,2
20140109,64,43,79,0.9,51,39,38,2
20140110,248,198,258,2.4,96,139,39,5
20140111,402,353,421,3.8,125,169,14,6
20140112,103,77,119,0.8,53,44,34,3
20140113,212,162,217,2.3,86,125,31,5
20140114,270,220,297,3.7,92,131,30,5
20140115,346,296,383,3.8,117,144,25,6
20140116,425,388,514,3.6,96,90,23,6
20140117,205,155,208,1.5,73,94,19,5
20140118,281,231,313,2.8,91,93,31,5
20140119,214,164,252,2.4,77,95,22,5
20140120,76,15,102,0.3,19,14,48,2
20140121,39,21,39,0.5,35,27,40,1
20140122,212,162,245,2.7,88,123,21,5
20140123,322,272,385,3.7,114,127,11,6
20140124,295,245,340,3.5,107,130,17,5
20140125,143,110,162,1.7,64,100,44,3
20140126,89,66,117,1.4,50,69,41,2
20140127,139,106,175,1.7,63,87,30,3
20140128,69,37,87,0.9,30,46,48,2
20140129,203,153,218,2.1,67,96,28,5
20140130,156,119,175,1.2,48,72,56,4
20140131,213,163,245,2.0,48,92,26,5
20140201,152,116,154,1.5,35,31,15,4
20140202,92,69,134,1.0,23,32,58,2
20140203,67,15,85,0.3,13,19,58,2
20140204,57,26,64,0.5,22,34,50,2
20140205,96,72,103,1.2,37,72,48,2
20140206,130,99,136,2.0,58,91,32,3
20140207,112,85,107,1.2,55,73,27,3
20140208,80,59,74,0.9,28,41,54,2
20140209,28,15,24,0.4,20,22,56,1
20140210,52,37,51,0.8,38,45,56,2
20140211,195,146,181,2.1,71,96,49,4
20140212,244,194,237,3.5,86,94,39,5
20140213,226,176,220,2.1,71,73,45,5
20140214,322,272,326,3.2,92,126,34,6
20140215,493,489,574,5.3,119,128,21,6
20140216,385,335,412,3.8,86,108,39,6
20140217,109,82,138,2.0,57,75,58,3
20140218,82,61,103,1.2,56,55,49,2
20140219,119,90,133,1.8,64,58,56,3
20140220,205,155,193,1.9,62,50,35,5
20140221,296,246,307,3.2,108,90,29,5
20140222,370,320,400,4.0,109,95,17,6
20140223,245,195,241,2.2,69,86,23,5
20140224,355,305,395,4.6,118,184,19,6
20140225,446,419,527,6.1,151,183,28,6
20140226,414,370,482,4.0,128,113,36,6
20140227,45,24,45,0.6,30,19,58,1
20140228,91,67,109,1.4,59,50,56,2
20140301,70,47,89,0.8,43,31,56,2
20140302,203,153,220,2.5,86,57,44,5
20140303,213,163,231,2.7,75,63,23,5
20140304,109,82,157,1.1,42,37,59,3
20140305,65,43,79,0.7,39,30,60,2
20140306,53,25,55,0.6,34,18,57,2
20140307,79,58,104,1.0,55,42,54,2
20140308,204,154,230,2.5,93,90,44,5
20140309,149,114,171,1.3,70,57,55,3
20140310,126,96,160,2.1,79,70,39,3
20140311,302,252,364,3.7,105,89,39,6
20140312,55,18,59,0.5,34,19,61,2
20140313,59,31,68,0.7,54,21,64,2
20140314,76,21,101,0.5,30,19,67,2
20140315,136,104,209,1.4,85,60,57,3
20140316,166,126,234,1.9,72,69,72,4
20140317,142,88,234,1.3,52,33,61,3
20140318,102,48,154,0.8,39,29,72,3
20140319,86,64,108,1.0,56,28,62,2
20140320,56,17,62,0.4,32,10,66,2
20140321,73,43,96,0.7,50,23,72,2
20140322,106,78,162,0.9,50,45,73,3
20140323,206,156,242,1.7,79,69,110,5
20140324,250,200,286,2.0,84,69,103,5
20140325,229,179,277,1.6,85,55,115,5
20140326,299,249,344,2.0,78,64,116,5
20140327,229,179,283,1.6,67,47,81,5
20140328,223,173,261,2.5,79,51,67,5
20140329,143,109,188,2.1,59,29,98,3
20140330,119,90,157,1.0,45,21,96,3
20140331,233,183,290,2.1,78,46,84,5
20140401,151,116,175,1.5,58,29,116,4
20140402,143,110,216,1.2,47,43,96,3
20140403,74,25,99,0.4,34,10,83,2
20140404,83,29,116,0.5,30,15,81,2
20140405,76,26,101,0.5,26,12,80,2
20140406,94,50,138,0.6,31,27,87,2
20140407,109,77,169,1.0,42,31,115,3
20140408,170,129,234,1.4,57,50,129,4
20140409,133,90,216,0.9,31,30,98,3
20140410,171,64,292,1.1,45,33,76,4
20140411,87,64,125,1.7,62,38,59,2
20140412,104,78,144,1.5,62,33,95,3
20140413,160,122,186,1.4,51,32,130,4
20140414,208,158,232,1.6,48,38,124,5
20140415,97,54,144,0.7,44,26,106,2
20140416,89,47,128,0.8,53,20,81,2
20140417,107,81,135,1.3,65,23,74,3
20140418,132,100,162,1.2,52,18,86,3
20140419,75,54,101,0.9,64,24,62,2
20140420,82,61,103,0.8,46,13,82,2
20140421,71,46,91,0.7,42,13,91,2
20140422,79,57,109,0.7,34,14,104,2
20140423,124,95,164,0.9,20,31,129,3
20140424,127,97,162,0.9,26,32,139,3
20140425,159,121,216,1.1,49,44,158,4
20140426,65,35,79,0.3,15,4,108,2
20140427,81,57,111,0.9,36,11,86,2
20140428,84,55,118,0.7,38,12,119,2
20140429,104,79,153,0.9,40,25,132,3
20140430,101,76,147,0.6,24,22,148,3
20140501,140,107,205,0.7,15,23,163,3
20140502,61,23,72,0.2,9,2,95,2
20140503,109,53,168,0.4,20,14,88,3
20140504,66,30,81,0.3,12,3,82,2
20140505,54,26,59,0.4,21,7,92,2
20140506,97,72,135,1.0,34,33,89,2
20140507,107,81,136,1.4,33,18,100,3
20140508,121,92,147,1.1,43,24,124,3
20140509,85,63,118,0.9,30,24,111,2
20140510,67,48,84,1.0,24,24,106,2
20140511,44,31,40,0.9,20,2,87,1
20140512,74,28,62,0.6,22,10,129,2
20140513,96,56,142,0.7,35,30,135,2
20140514,64,17,78,0.3,23,5,90,2
20140515,119,63,188,0.5,58,19,109,3
20140516,115,61,179,1.3,64,32,138,3
20140517,88,56,121,1.1,61,32,145,2
20140518,135,82,154,1.2,51,43,198,3
20140519,158,121,214,1.3,47,27,195,4
20140520,199,149,250,1.9,58,27,164,4
20140521,154,115,206,1.7,50,44,219,4
20140522,163,124,237,0.9,38,30,178,4
20140523,136,92,192,0.9,34,38,200,3
20140524,91,68,132,0.7,22,15,128,2
20140525,114,77,178,0.6,24,8,117,3
20140526,86,22,92,0.2,24,10,143,2
20140527,105,32,160,0.2,23,8,112,3
20140528,93,25,86,0.4,28,14,152,2
20140529,156,46,124,0.5,42,33,221,4
20140530,149,90,195,1.0,34,40,214,3
20140531,136,104,210,1.6,36,37,182,3
20140601,105,53,91,0.6,16,8,165,3
20140602,82,26,53,0.4,18,7,138,2
20140603,101,46,90,0.5,24,13,161,3
20140604,112,59,119,1.0,35,22,173,3
20140605,125,60,111,0.9,23,25,187,3
20140606,73,49,96,0.5,19,8,74,2
20140607,63,11,27,0.2,18,4,115,2
20140608,84,62,113,0.7,33,19,138,2
20140609,115,41,78,0.6,26,12,176,3
20140610,82,60,95,0.8,22,12,130,2
20140611,84,62,99,0.8,23,10,140,2
20140612,95,62,93,0.5,24,11,154,2
20140613,115,87,116,0.9,18,17,154,3
20140614,125,81,100,0.6,25,9,187,3
20140615,225,175,198,1.1,30,26,200,5
20140616,172,131,151,0.7,13,9,166,4
20140617,145,111,137,0.8,19,7,148,3
20140618,97,73,101,0.7,22,5,149,2
20140619,190,143,199,1.0,29,7,113,4
20140620,63,38,64,0.7,16,6,115,2
20140621,97,45,80,0.7,17,8,156,2
20140622,89,40,77,0.6,23,4,147,2
20140623,93,31,64,0.4,24,5,152,2
20140624,135,58,111,0.9,22,23,198,3
20140625,102,77,134,1.1,32,23,158,3
20140626,150,115,186,1.2,28,5,146,3
20140627,81,20,44,0.3,28,5,137,2
20140628,75,25,64,0.4,40,10,130,2
20140629,133,67,136,1.3,48,20,196,3
20140630,143,82,152,1.2,44,33,207,3
20140701,142,108,173,1.3,45,54,188,3
20140702,84,61,91,1.4,28,10,141,2
20140703,205,155,260,1.7,47,10,135,5
20140704,223,173,261,1.6,48,4,104,5
20140705,123,93,144,2.0,45,9,164,3
20140706,200,150,210,1.6,46,17,186,4
20140707,169,128,185,1.7,52,20,174,4
20140708,154,118,178,1.0,48,13,150,4
20140709,63,29,76,0.6,60,9,115,2
20140710,108,27,72,0.5,33,12,169,3
20140711,89,49,84,0.6,25,10,147,2
20140712,66,36,77,0.6,36,12,119,2
20140713,68,21,66,0.4,48,9,122,2
20140714,169,54,130,0.8,58,23,234,4
20140715,106,41,86,0.7,18,18,167,3
20140716,96,71,123,1.1,30,17,140,2
20140717,109,82,133,1.8,32,11,141,3
20140718,100,75,122,1.0,25,7,156,2
20140719,80,59,104,0.8,19,8,134,2
20140720,83,55,96,0.8,15,10,139,2
20140721,61,35,73,0.6,21,9,111,2
20140722,57,18,64,0.5,48,10,84,2
20140723,52,18,53,0.6,28,8,96,2
20140724,73,49,96,1.0,34,12,90,2
20140725,118,81,128,1.5,32,17,180,3
20140726,128,82,124,1.0,19,21,191,3
20140727,147,103,147,0.9,22,33,212,3
20140728,122,92,139,0.8,17,14,163,3
20140729,176,133,184,1.3,19,19,173,4
20140730,131,100,140,1.7,23,8,163,3
20140731,159,121,179,1.4,30,12,157,4
20140801,127,97,149,0.9,26,7,124,3
20140802,98,73,120,0.8,30,8,143,2
20140803,150,115,178,1.2,38,11,147,3
20140804,71,52,87,0.9,28,6,91,2
20140805,67,23,48,0.5,30,6,120,2
20140806,85,41,78,0.9,31,12,142,2
20140807,126,65,110,1.5,38,26,189,3
20140808,115,59,94,1.6,34,23,176,3
20140809,122,73,113,1.2,42,18,184,3
20140810,104,41,66,0.8,22,8,164,3
20140811,82,42,76,0.7,40,9,138,2
20140812,107,39,85,1.2,49,22,168,3
20140813,64,23,41,0.7,23,4,117,2
20140814,86,28,50,0.9,24,8,143,2
20140815,111,38,72,0.9,31,13,172,3
20140816,135,96,157,1.4,49,18,198,3
20140817,100,48,79,0.9,20,13,160,2
20140818,94,70,110,1.2,28,21,147,2
20140819,101,65,96,0.9,20,15,161,3
20140820,107,81,114,0.9,21,27,165,3
20140821,164,125,176,1.3,29,28,166,4
20140822,80,56,109,0.9,52,11,131,2
20140823,163,124,191,1.5,50,17,156,4
20140824,63,31,54,0.7,32,7,116,2
20140825,54,14,35,0.4,24,6,105,2
20140826,92,32,72,0.6,42,14,150,2
20140827,104,63,121,1.0,57,22,164,3
20140828,176,133,217,1.8,45,38,114,4
20140829,93,69,96,1.0,27,14,120,2
20140830,127,96,137,1.2,32,18,115,3
20140831,84,62,83,1.2,20,14,115,2
20140901,124,94,137,1.7,32,20,116,3
20140902,50,32,50,0.9,15,8,79,1
20140903,52,11,30,0.4,15,8,102,2
20140904,81,30,71,0.7,19,20,137,2
20140905,103,77,135,1.3,25,28,163,3
20140906,147,113,181,1.4,30,28,147,3
20140907,161,123,184,1.3,32,26,123,4
20140908,55,30,61,0.5,23,10,93,2
20140909,94,50,95,1.1,26,30,153,2
20140910,95,52,99,1.4,35,32,154,2
20140911,111,84,160,1.4,50,31,86,3
20140912,68,49,80,0.6,20,10,73,2
20140913,74,50,86,0.7,26,18,129,2
20140914,79,59,101,0.7,34,13,95,2
20140915,49,20,49,0.4,24,10,80,1
20140916,77,54,105,0.8,38,21,65,2
20140917,52,29,54,0.6,20,14,70,2
20140918,74,54,94,0.8,32,12,115,2
20140919,92,69,109,0.9,22,16,103,2
20140920,170,129,206,1.9,35,24,116,4
20140921,105,79,134,2.4,35,34,85,3
20140922,99,74,133,2.4,45,23,58,2
20140923,96,72,111,1.9,29,11,24,2
20140924,67,44,84,1.6,21,14,61,2
20140925,87,64,117,1.2,24,13,55,2
20140926,164,125,192,1.8,38,32,73,4
20140927,78,58,89,0.8,34,12,70,2
20140928,95,71,130,1.6,51,25,32,2
20140929,87,63,124,1.2,31,19,62,2
20140930,51,26,53,0.7,24,22,58,2
20141001,115,87,122,1.4,39,34,36,3
20141002,90,67,89,1.0,32,10,59,2
20141003,166,126,178,1.8,34,19,80,4
20141004,70,51,75,0.8,16,11,58,2
20141005,49,23,49,0.8,18,7,79,1
20141006,62,39,75,0.6,27,13,80,2
20141007,212,162,214,2.0,55,49,112,5
20141008,342,292,367,2.3,69,29,98,6
20141009,314,264,346,2.1,67,27,97,6
20141010,322,272,337,2.5,56,52,140,6
20141011,210,160,217,1.6,31,28,91,5
20141012,29,9,29,0.2,16,6,54,1
20141013,36,15,36,0.3,27,7,64,1
20141014,97,73,124,0.7,48,30,72,2
20141015,110,83,147,0.7,34,25,65,3
20141016,66,38,82,0.5,33,19,83,2
20141017,171,130,211,1.5,80,49,76,4
20141018,297,247,372,2.7,128,59,91,5
20141019,251,201,283,1.6,66,51,89,5
20141020,211,161,235,1.2,47,14,56,5
20141021,70,38,90,1.2,46,37,46,2
20141022,115,87,147,1.3,67,40,32,3
20141023,212,162,237,2.1,93,38,20,5
20141024,322,272,388,2.5,105,26,41,6
20141025,339,289,448,2.8,96,18,39,6
20141026,105,64,160,0.9,49,9,70,3
20141027,72,42,94,0.9,63,28,54,2
20141028,85,62,120,1.1,72,22,51,2
20141029,158,121,183,1.6,100,35,52,4
20141030,268,218,306,2.0,129,44,27,5
20141031,263,213,271,2.1,93,29,44,5
20141101,132,101,150,1.1,50,12,53,3
20141102,51,12,52,0.4,24,8,64,2
20141103,65,44,81,0.8,50,16,61,2
20141104,174,132,196,2.0,82,57,42,4
20141105,146,112,168,1.3,65,24,60,3
20141106,40,14,40,0.4,20,10,64,1
20141107,65,46,80,1.3,45,27,40,2
20141108,89,66,101,1.1,49,15,52,2
20141109,118,89,136,1.2,54,15,60,3
20141110,189,143,206,1.9,76,26,58,4
20141111,87,60,124,0.9,42,13,49,2
20141112,63,8,75,0.3,13,8,62,2
20141113,58,32,67,0.8,52,18,50,2
20141114,79,59,92,1.2,74,38,45,2
20141115,219,169,238,2.5,106,104,18,5
20141116,132,101,146,1.1,52,30,36,3
20141117,51,23,51,0.8,50,23,46,2
20141118,172,131,188,2.6,104,76,25,4
20141119,340,290,408,3.5,124,109,20,6
20141120,429,394,514,5.2,166,81,7,6
20141121,455,432,544,5.3,179,63,12,6
20141122,85,63,104,1.2,74,43,32,2
20141123,173,131,188,3.2,91,51,9,4
20141124,117,89,129,2.0,80,47,28,3
20141125,141,108,158,2.3,80,60,29,3
20141126,303,253,335,3.3,95,75,10,6
20141127,204,154,237,2.3,74,38,17,5
20141128,119,90,153,1.6,62,43,33,3
20141129,241,191,254,3.0,71,57,13,5
20141130,163,109,277,1.6,41,25,50,4
20141201,65,17,79,0.5,28,19,50,2
20141202,43,19,43,0.8,49,26,19,1
20141203,60,10,70,0.6,20,20,43,2
20141204,51,13,53,0.5,27,23,48,2
20141205,60,41,70,1.0,50,33,32,2
20141206,181,137,183,3.1,96,78,19,4
20141207,82,61,97,1.6,48,36,31,2
20141208,77,57,91,1.5,67,58,30,2
20141209,282,232,288,4.0,104,135,8,5
20141210,199,149,227,1.8,52,36,42,4
20141211,56,34,61,0.9,46,36,40,2
20141212,56,24,63,0.7,34,30,39,2
20141213,94,70,113,1.7,65,64,29,2
20141214,219,169,239,4.1,102,91,16,5
20141215,177,134,228,2.9,63,61,41,4
20141216,52,12,54,0.5,23,22,43,2
20141217,105,79,125,1.9,52,67,28,3
20141218,239,189,248,4.0,65,71,7,5
20141219,134,102,162,2.2,35,34,39,3
20141220,44,19,44,0.7,22,21,30,1
20141221,51,22,51,0.7,21,25,34,2
20141222,140,107,174,2.1,53,71,22,3
20141223,242,192,263,3.3,79,90,9,5
20141224,55,24,59,0.6,27,19,40,2
20141225,87,65,102,1.4,42,43,37,2
20141226,219,169,225,3.3,73,95,11,5
20141227,357,307,403,5.0,98,100,7,6
20141228,368,318,419,3.7,98,98,12,6
20141229,264,214,284,2.8,79,78,15,5
20141230,99,75,126,1.5,45,33,27,2
20141231,65,5,80,0.3,7,10,39,2
20150101,60,39,70,0.9,31,32,33,2
20150102,77,57,94,1.1,35,34,36,2
20150103,206,156,214,2.7,68,83,11,5
20150104,290,240,304,3.4,107,57,11,5
20150105,132,101,183,2.1,44,37,35,3
20150106,54,29,58,0.6,26,20,34,2
20150107,122,93,145,1.7,46,47,17,3
20150108,159,122,171,2.4,60,42,10,4
20150109,141,108,154,1.7,48,36,32,3
20150110,240,190,247,2.3,72,81,24,5
20150111,99,74,115,1.2,38,45,25,2
20150112,99,74,104,1.8,42,57,30,2
20150113,220,170,217,2.8,81,78,11,5
20150114,301,251,302,3.8,90,86,7,6
20150115,304,254,298,3.8,80,54,6,6
20150116,108,81,157,1.3,38,29,38,3
20150117,60,43,70,1.0,43,40,31,2
20150118,139,106,174,1.7,47,63,41,3
20150119,74,44,97,1.5,53,52,36,2
20150120,119,90,142,2.9,62,68,15,3
20150121,62,45,75,1.1,37,32,40,2
20150122,171,130,180,2.0,60,67,28,4
20150123,225,175,234,2.7,89,102,16,5
20150124,195,146,201,2.3,62,54,29,4
20150125,117,89,112,1.5,38,29,31,3
20150126,189,142,185,1.8,39,33,37,4
20150127,39,17,39,0.6,25,21,38,1
20150128,87,65,94,1.9,54,55,23,2
20150129,82,61,91,0.9,28,34,34,2
20150130,43,18,43,0.7,31,24,39,1
20150131,51,29,51,0.9,38,28,37,2
20150201,184,139,175,2.9,76,82,14,4
20150202,234,184,230,3.2,89,120,15,5
20150203,170,129,165,1.8,62,52,36,4
20150204,48,9,48,0.5,15,13,45,1
20150205,48,27,48,0.7,29,24,47,1
20150206,170,129,170,1.9,62,76,35,4
20150207,57,34,64,0.7,25,19,48,2
20150208,41,18,41,0.6,25,21,43,1
20150209,174,132,174,1.9,60,70,36,4
20150210,236,186,238,2.6,81,93,35,5
20150211,127,97,140,2.5,59,58,52,3
20150212,53,30,57,1.0,35,30,45,2
20150213,168,128,168,2.1,65,85,51,4
20150214,273,223,290,2.7,76,81,50,5
20150215,232,182,278,2.9,69,78,29,5
20150216,171,130,183,1.8,41,39,50,4
20150217,56,27,61,0.7,19,17,55,2
20150218,114,86,118,1.3,26,46,59,3
20150219,248,198,249,1.8,31,89,54,5
20150220,160,122,140,1.5,29,25,46,4
20150221,212,162,235,1.6,23,24,46,5
20150222,126,33,202,0.5,14,11,54,3
20150223,82,52,114,1.1,30,30,47,2
20150224,178,135,219,2.2,47,41,35,4
20150225,116,88,149,1.5,30,26,65,3
20150226,40,20,40,0.6,21,14,62,1
20150227,48,22,48,0.7,23,22,43,1
20150228,112,85,103,1.1,25,21,33,3
20150301,91,68,120,1.0,30,35,63,2
20150302,121,92,141,1.5,41,52,53,3
20150303,48,6,48,0.3,10,6,60,1
